"nome","uf","ano","imuno","cobertura","mun_uf"
" PERNAMBUCO"," Pernambuco",1996,"Sarampo",87.24,"UF"
" PERNAMBUCO"," Pernambuco",1996,"Haemophilus influenzae b",0,"UF"
" PERNAMBUCO"," Pernambuco",1996,"Ignorado",127.39,"UF"
" PERNAMBUCO"," Pernambuco",1996,"Total",72.86,"UF"
" ALAGOAS"," Alagoas",1996,"BCG",77.34,"UF"
" ALAGOAS"," Alagoas",1996,"Hepatite B",0.06,"UF"
" ALAGOAS"," Alagoas",1996,"Poliomielite",40.02,"UF"
" ALAGOAS"," Alagoas",1996,"Febre Amarela",0,"UF"
" ALAGOAS"," Alagoas",1996,"DTP",39.3,"UF"
" ALAGOAS"," Alagoas",1996,"Sarampo",43.11,"UF"
" ALAGOAS"," Alagoas",1996,"Haemophilus influenzae b",0,"UF"
" ALAGOAS"," Alagoas",1996,"Ignorado",109.69,"UF"
" ALAGOAS"," Alagoas",1996,"Total",46.58,"UF"
" SERGIPE"," Sergipe",1996,"BCG",116.5,"UF"
" SERGIPE"," Sergipe",1996,"Hepatite B",0.01,"UF"
" SERGIPE"," Sergipe",1996,"Poliomielite",87.14,"UF"
" SERGIPE"," Sergipe",1996,"Febre Amarela",0,"UF"
" SERGIPE"," Sergipe",1996,"DTP",81.02,"UF"
" SERGIPE"," Sergipe",1996,"Sarampo",83.71,"UF"
" SERGIPE"," Sergipe",1996,"Haemophilus influenzae b",0,"UF"
" SERGIPE"," Sergipe",1996,"Ignorado",118.55,"UF"
" SERGIPE"," Sergipe",1996,"Total",67.28,"UF"
" BAHIA"," Bahia",1996,"BCG",80.68,"UF"
" BAHIA"," Bahia",1996,"Hepatite B",0,"UF"
" BAHIA"," Bahia",1996,"Poliomielite",55.84,"UF"
" BAHIA"," Bahia",1996,"Febre Amarela",0,"UF"
" BAHIA"," Bahia",1996,"DTP",51.39,"UF"
" BAHIA"," Bahia",1996,"Sarampo",56.67,"UF"
" BAHIA"," Bahia",1996,"Haemophilus influenzae b",0,"UF"
" BAHIA"," Bahia",1996,"Ignorado",49.02,"UF"
" BAHIA"," Bahia",1996,"Total",38.07,"UF"
" ESPIRITO SANTO"," Espírito Santo",1996,"BCG",99.67,"UF"
" ESPIRITO SANTO"," Espírito Santo",1996,"Hepatite B",85.76,"UF"
" ESPIRITO SANTO"," Espírito Santo",1996,"Poliomielite",80.89,"UF"
" ESPIRITO SANTO"," Espírito Santo",1996,"Febre Amarela",0,"UF"
" ESPIRITO SANTO"," Espírito Santo",1996,"DTP",88.02,"UF"
" ESPIRITO SANTO"," Espírito Santo",1996,"Sarampo",94.09,"UF"
" ESPIRITO SANTO"," Espírito Santo",1996,"Haemophilus influenzae b",0,"UF"
" ESPIRITO SANTO"," Espírito Santo",1996,"Ignorado",116.1,"UF"
" ESPIRITO SANTO"," Espírito Santo",1996,"Total",75.62,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1996,"BCG",97.88,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1996,"Hepatite B",0.05,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1996,"Poliomielite",76.3,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1996,"Febre Amarela",0.08,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1996,"DTP",72.37,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1996,"Sarampo",79.64,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1996,"Haemophilus influenzae b",0,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1996,"Ignorado",0,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1996,"Total",36.26,"UF"
" SAO PAULO"," São Paulo",1996,"BCG",111.18,"UF"
" SAO PAULO"," São Paulo",1996,"Hepatite B",0,"UF"
" SAO PAULO"," São Paulo",1996,"Poliomielite",101.36,"UF"
" SAO PAULO"," São Paulo",1996,"Febre Amarela",0,"UF"
" SAO PAULO"," São Paulo",1996,"DTP",96.03,"UF"
" SAO PAULO"," São Paulo",1996,"Sarampo",95.2,"UF"
" SAO PAULO"," São Paulo",1996,"Haemophilus influenzae b",0,"UF"
" SAO PAULO"," São Paulo",1996,"Ignorado",0,"UF"
" SAO PAULO"," São Paulo",1996,"Total",44.86,"UF"
" PARANA"," Paraná",1996,"BCG",103.76,"UF"
" PARANA"," Paraná",1996,"Hepatite B",89.96,"UF"
" PARANA"," Paraná",1996,"Poliomielite",91.28,"UF"
" PARANA"," Paraná",1996,"Febre Amarela",0.02,"UF"
" PARANA"," Paraná",1996,"DTP",91.27,"UF"
" PARANA"," Paraná",1996,"Sarampo",90.28,"UF"
" PARANA"," Paraná",1996,"Haemophilus influenzae b",0,"UF"
" PARANA"," Paraná",1996,"Ignorado",0,"UF"
" PARANA"," Paraná",1996,"Total",51.84,"UF"
" SANTA CATARINA"," Santa Catarina",1996,"BCG",102.46,"UF"
" SANTA CATARINA"," Santa Catarina",1996,"Hepatite B",82.64,"UF"
" SANTA CATARINA"," Santa Catarina",1996,"Poliomielite",83.81,"UF"
" SANTA CATARINA"," Santa Catarina",1996,"Febre Amarela",0.01,"UF"
" SANTA CATARINA"," Santa Catarina",1996,"DTP",79.6,"UF"
" SANTA CATARINA"," Santa Catarina",1996,"Sarampo",87.83,"UF"
" SANTA CATARINA"," Santa Catarina",1996,"Haemophilus influenzae b",0.41,"UF"
" SANTA CATARINA"," Santa Catarina",1996,"Ignorado",0,"UF"
" SANTA CATARINA"," Santa Catarina",1996,"Total",48.53,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1996,"BCG",96.65,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1996,"Hepatite B",0.05,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1996,"Poliomielite",79.9,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1996,"Febre Amarela",0,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1996,"DTP",78.73,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1996,"Sarampo",84.09,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1996,"Haemophilus influenzae b",0,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1996,"Ignorado",95.32,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1996,"Total",58.9,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1996,"BCG",101.5,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1996,"Hepatite B",0.03,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1996,"Poliomielite",68.82,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1996,"Febre Amarela",34.01,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1996,"DTP",69.65,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1996,"Sarampo",77.15,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1996,"Haemophilus influenzae b",0,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1996,"Ignorado",0,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1996,"Total",39.02,"UF"
" MATO GROSSO"," Mato Grosso",1996,"BCG",98.14,"UF"
" MATO GROSSO"," Mato Grosso",1996,"Hepatite B",0.97,"UF"
" MATO GROSSO"," Mato Grosso",1996,"Poliomielite",68.61,"UF"
" MATO GROSSO"," Mato Grosso",1996,"Febre Amarela",18.02,"UF"
" MATO GROSSO"," Mato Grosso",1996,"DTP",72.57,"UF"
" MATO GROSSO"," Mato Grosso",1996,"Sarampo",78.68,"UF"
" MATO GROSSO"," Mato Grosso",1996,"Haemophilus influenzae b",0,"UF"
" MATO GROSSO"," Mato Grosso",1996,"Ignorado",0,"UF"
" MATO GROSSO"," Mato Grosso",1996,"Total",37.44,"UF"
" GOIAS"," Goiás",1996,"BCG",108.3,"UF"
" GOIAS"," Goiás",1996,"Hepatite B",2.4,"UF"
" GOIAS"," Goiás",1996,"Poliomielite",82.35,"UF"
" GOIAS"," Goiás",1996,"Febre Amarela",21.46,"UF"
" GOIAS"," Goiás",1996,"DTP",81.46,"UF"
" GOIAS"," Goiás",1996,"Sarampo",79.55,"UF"
" GOIAS"," Goiás",1996,"Haemophilus influenzae b",0,"UF"
" GOIAS"," Goiás",1996,"Ignorado",113.44,"UF"
" GOIAS"," Goiás",1996,"Total",66.93,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1996,"BCG",136.31,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1996,"Hepatite B",102.91,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1996,"Poliomielite",105.49,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1996,"Febre Amarela",0.92,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1996,"DTP",107.72,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1996,"Sarampo",50.59,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1996,"Haemophilus influenzae b",0,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1996,"Ignorado",0,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1996,"Total",55.99,"UF"
" AMAZONAS"," Amazonas",1997,"BCG",109.65,"UF"
" AMAZONAS"," Amazonas",1997,"Hepatite B",12.19,"UF"
" AMAZONAS"," Amazonas",1997,"Poliomielite",85.73,"UF"
" AMAZONAS"," Amazonas",1997,"Febre Amarela",74.31,"UF"
" AMAZONAS"," Amazonas",1997,"DTP",58.65,"UF"
" AMAZONAS"," Amazonas",1997,"Sarampo",106.45,"UF"
" AMAZONAS"," Amazonas",1997,"Haemophilus influenzae b",0,"UF"
" AMAZONAS"," Amazonas",1997,"Ignorado",100.54,"UF"
" AMAZONAS"," Amazonas",1997,"Total",72.01,"UF"
" RORAIMA"," Roraima",1997,"BCG",129.41,"UF"
" RORAIMA"," Roraima",1997,"Hepatite B",30.93,"UF"
" RORAIMA"," Roraima",1997,"Poliomielite",81.69,"UF"
" RORAIMA"," Roraima",1997,"Febre Amarela",53.11,"UF"
" RORAIMA"," Roraima",1997,"DTP",73.65,"UF"
" RORAIMA"," Roraima",1997,"Sarampo",110.31,"UF"
" RORAIMA"," Roraima",1997,"Haemophilus influenzae b",0,"UF"
" RORAIMA"," Roraima",1997,"Ignorado",121.6,"UF"
" RORAIMA"," Roraima",1997,"Total",80.26,"UF"
" PARA"," Pará",1997,"BCG",118.54,"UF"
" PARA"," Pará",1997,"Hepatite B",5.14,"UF"
" PARA"," Pará",1997,"Poliomielite",49.71,"UF"
" PARA"," Pará",1997,"Febre Amarela",29.26,"UF"
" PARA"," Pará",1997,"DTP",65.34,"UF"
" PARA"," Pará",1997,"Sarampo",95.61,"UF"
" PARA"," Pará",1997,"Haemophilus influenzae b",0,"UF"
" PARA"," Pará",1997,"Ignorado",120.08,"UF"
" PARA"," Pará",1997,"Total",67.09,"UF"
" AMAPA"," Amapá",1997,"BCG",88.07,"UF"
" AMAPA"," Amapá",1997,"Hepatite B",11.79,"UF"
" AMAPA"," Amapá",1997,"Poliomielite",86.57,"UF"
" AMAPA"," Amapá",1997,"Febre Amarela",10.54,"UF"
" AMAPA"," Amapá",1997,"DTP",79,"UF"
" AMAPA"," Amapá",1997,"Sarampo",92.11,"UF"
" AMAPA"," Amapá",1997,"Haemophilus influenzae b",0,"UF"
" AMAPA"," Amapá",1997,"Ignorado",50.22,"UF"
" AMAPA"," Amapá",1997,"Total",52.06,"UF"
" TOCANTINS"," Tocantins",1997,"BCG",112.98,"UF"
" TOCANTINS"," Tocantins",1997,"Hepatite B",24.8,"UF"
" TOCANTINS"," Tocantins",1997,"Poliomielite",100.46,"UF"
" TOCANTINS"," Tocantins",1997,"Febre Amarela",60.35,"UF"
" TOCANTINS"," Tocantins",1997,"DTP",84.82,"UF"
" TOCANTINS"," Tocantins",1997,"Sarampo",122.72,"UF"
" TOCANTINS"," Tocantins",1997,"Haemophilus influenzae b",0,"UF"
" TOCANTINS"," Tocantins",1997,"Ignorado",0,"UF"
" TOCANTINS"," Tocantins",1997,"Total",56.24,"UF"
" MARANHAO"," Maranhão",1997,"BCG",118.82,"UF"
" MARANHAO"," Maranhão",1997,"Hepatite B",0.47,"UF"
" MARANHAO"," Maranhão",1997,"Poliomielite",62.35,"UF"
" MARANHAO"," Maranhão",1997,"Febre Amarela",18.4,"UF"
" MARANHAO"," Maranhão",1997,"DTP",47.81,"UF"
" MARANHAO"," Maranhão",1997,"Sarampo",102.07,"UF"
" MARANHAO"," Maranhão",1997,"Haemophilus influenzae b",0,"UF"
" MARANHAO"," Maranhão",1997,"Ignorado",96.51,"UF"
" MARANHAO"," Maranhão",1997,"Total",60.33,"UF"
" PIAUI"," Piauí",1997,"BCG",106.74,"UF"
" PIAUI"," Piauí",1997,"Hepatite B",0,"UF"
" PIAUI"," Piauí",1997,"Poliomielite",62.77,"UF"
" PIAUI"," Piauí",1997,"Febre Amarela",0.69,"UF"
" PIAUI"," Piauí",1997,"DTP",53.58,"UF"
" PIAUI"," Piauí",1997,"Sarampo",76.72,"UF"
" PIAUI"," Piauí",1997,"Haemophilus influenzae b",0,"UF"
" PIAUI"," Piauí",1997,"Ignorado",109.18,"UF"
" PIAUI"," Piauí",1997,"Total",57.65,"UF"
" CEARA"," Ceará",1997,"BCG",131.62,"UF"
" CEARA"," Ceará",1997,"Hepatite B",0,"UF"
" CEARA"," Ceará",1997,"Poliomielite",109.36,"UF"
" CEARA"," Ceará",1997,"Febre Amarela",0,"UF"
" CEARA"," Ceará",1997,"DTP",82.96,"UF"
" CEARA"," Ceará",1997,"Sarampo",131.76,"UF"
" CEARA"," Ceará",1997,"Haemophilus influenzae b",0,"UF"
" CEARA"," Ceará",1997,"Ignorado",105.16,"UF"
" CEARA"," Ceará",1997,"Total",74,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",1997,"BCG",102.44,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",1997,"Hepatite B",0.01,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",1997,"Poliomielite",75.44,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",1997,"Febre Amarela",0.49,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",1997,"DTP",77.64,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",1997,"Sarampo",95.16,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",1997,"Haemophilus influenzae b",0,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",1997,"Ignorado",101.39,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",1997,"Total",61.55,"UF"
" PARAIBA"," Paraíba",1997,"BCG",110.13,"UF"
" PARAIBA"," Paraíba",1997,"Hepatite B",0.02,"UF"
" PARAIBA"," Paraíba",1997,"Poliomielite",85.18,"UF"
" PARAIBA"," Paraíba",1997,"Febre Amarela",0,"UF"
" PARAIBA"," Paraíba",1997,"DTP",79.53,"UF"
" PARAIBA"," Paraíba",1997,"Sarampo",94.59,"UF"
" PARAIBA"," Paraíba",1997,"Haemophilus influenzae b",0,"UF"
" PARAIBA"," Paraíba",1997,"Ignorado",100.03,"UF"
" PARAIBA"," Paraíba",1997,"Total",63.28,"UF"
" PERNAMBUCO"," Pernambuco",1997,"BCG",138.95,"UF"
" PERNAMBUCO"," Pernambuco",1997,"Hepatite B",0.35,"UF"
" PERNAMBUCO"," Pernambuco",1997,"Poliomielite",128.05,"UF"
" PERNAMBUCO"," Pernambuco",1997,"Febre Amarela",0.07,"UF"
" PERNAMBUCO"," Pernambuco",1997,"DTP",75.26,"UF"
" PERNAMBUCO"," Pernambuco",1997,"Sarampo",122.51,"UF"
" PERNAMBUCO"," Pernambuco",1997,"Haemophilus influenzae b",0,"UF"
" PERNAMBUCO"," Pernambuco",1997,"Ignorado",138.36,"UF"
" PERNAMBUCO"," Pernambuco",1997,"Total",82.44,"UF"
" ALAGOAS"," Alagoas",1997,"BCG",89.31,"UF"
" ALAGOAS"," Alagoas",1997,"Hepatite B",0.1,"UF"
" ALAGOAS"," Alagoas",1997,"Poliomielite",50.12,"UF"
" ALAGOAS"," Alagoas",1997,"Febre Amarela",0.11,"UF"
" ALAGOAS"," Alagoas",1997,"DTP",32.92,"UF"
" ALAGOAS"," Alagoas",1997,"Sarampo",65.19,"UF"
" ALAGOAS"," Alagoas",1997,"Haemophilus influenzae b",0,"UF"
" ALAGOAS"," Alagoas",1997,"Ignorado",110.39,"UF"
" ALAGOAS"," Alagoas",1997,"Total",50.95,"UF"
" SERGIPE"," Sergipe",1997,"BCG",124.6,"UF"
" SERGIPE"," Sergipe",1997,"Hepatite B",0.03,"UF"
" SERGIPE"," Sergipe",1997,"Poliomielite",98.86,"UF"
" SERGIPE"," Sergipe",1997,"Febre Amarela",0,"UF"
" SERGIPE"," Sergipe",1997,"DTP",94.67,"UF"
" SERGIPE"," Sergipe",1997,"Sarampo",106.09,"UF"
" SERGIPE"," Sergipe",1997,"Haemophilus influenzae b",0,"UF"
" SERGIPE"," Sergipe",1997,"Ignorado",120.53,"UF"
" SERGIPE"," Sergipe",1997,"Total",73.92,"UF"
" BAHIA"," Bahia",1997,"BCG",102.44,"UF"
" BAHIA"," Bahia",1997,"Hepatite B",0.06,"UF"
" BAHIA"," Bahia",1997,"Poliomielite",68.03,"UF"
" BAHIA"," Bahia",1997,"Febre Amarela",0.03,"UF"
" BAHIA"," Bahia",1997,"DTP",62.22,"UF"
" BAHIA"," Bahia",1997,"Sarampo",86.02,"UF"
" BAHIA"," Bahia",1997,"Haemophilus influenzae b",0,"UF"
" BAHIA"," Bahia",1997,"Ignorado",107.08,"UF"
" BAHIA"," Bahia",1997,"Total",59.22,"UF"
" MINAS GERAIS"," Minas Gerais",1997,"BCG",94.43,"UF"
" MINAS GERAIS"," Minas Gerais",1997,"Hepatite B",0.02,"UF"
" MINAS GERAIS"," Minas Gerais",1997,"Poliomielite",76.28,"UF"
" MINAS GERAIS"," Minas Gerais",1997,"Febre Amarela",0.29,"UF"
" MINAS GERAIS"," Minas Gerais",1997,"DTP",65.33,"UF"
" MINAS GERAIS"," Minas Gerais",1997,"Sarampo",108.07,"UF"
" MINAS GERAIS"," Minas Gerais",1997,"Haemophilus influenzae b",0,"UF"
" MINAS GERAIS"," Minas Gerais",1997,"Ignorado",109.49,"UF"
" MINAS GERAIS"," Minas Gerais",1997,"Total",62.6,"UF"
" ESPIRITO SANTO"," Espírito Santo",1997,"BCG",112.42,"UF"
" ESPIRITO SANTO"," Espírito Santo",1997,"Hepatite B",34.5,"UF"
" ESPIRITO SANTO"," Espírito Santo",1997,"Poliomielite",98.38,"UF"
" ESPIRITO SANTO"," Espírito Santo",1997,"Febre Amarela",2.32,"UF"
" ESPIRITO SANTO"," Espírito Santo",1997,"DTP",98.39,"UF"
" ESPIRITO SANTO"," Espírito Santo",1997,"Sarampo",105.21,"UF"
" ESPIRITO SANTO"," Espírito Santo",1997,"Haemophilus influenzae b",0,"UF"
" ESPIRITO SANTO"," Espírito Santo",1997,"Ignorado",124.37,"UF"
" ESPIRITO SANTO"," Espírito Santo",1997,"Total",77.78,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1997,"BCG",129.97,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1997,"Hepatite B",0.34,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1997,"Poliomielite",98.15,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1997,"Febre Amarela",0.06,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1997,"DTP",78.89,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1997,"Sarampo",105.8,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1997,"Haemophilus influenzae b",0,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1997,"Ignorado",104.45,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",1997,"Total",69.12,"UF"
" SAO PAULO"," São Paulo",1997,"BCG",132,"UF"
" SAO PAULO"," São Paulo",1997,"Hepatite B",0,"UF"
" SAO PAULO"," São Paulo",1997,"Poliomielite",106.69,"UF"
" SAO PAULO"," São Paulo",1997,"Febre Amarela",0,"UF"
" SAO PAULO"," São Paulo",1997,"DTP",98.02,"UF"
" SAO PAULO"," São Paulo",1997,"Sarampo",134.43,"UF"
" SAO PAULO"," São Paulo",1997,"Haemophilus influenzae b",0,"UF"
" SAO PAULO"," São Paulo",1997,"Ignorado",100.58,"UF"
" SAO PAULO"," São Paulo",1997,"Total",74.7,"UF"
" PARANA"," Paraná",1997,"BCG",110.91,"UF"
" PARANA"," Paraná",1997,"Hepatite B",47.95,"UF"
" PARANA"," Paraná",1997,"Poliomielite",97.9,"UF"
" PARANA"," Paraná",1997,"Febre Amarela",0.27,"UF"
" PARANA"," Paraná",1997,"DTP",96.85,"UF"
" PARANA"," Paraná",1997,"Sarampo",122.89,"UF"
" PARANA"," Paraná",1997,"Haemophilus influenzae b",0.48,"UF"
" PARANA"," Paraná",1997,"Ignorado",105.77,"UF"
" PARANA"," Paraná",1997,"Total",76.53,"UF"
" SANTA CATARINA"," Santa Catarina",1997,"BCG",115.99,"UF"
" SANTA CATARINA"," Santa Catarina",1997,"Hepatite B",21.72,"UF"
" SANTA CATARINA"," Santa Catarina",1997,"Poliomielite",94.32,"UF"
" SANTA CATARINA"," Santa Catarina",1997,"Febre Amarela",0.03,"UF"
" SANTA CATARINA"," Santa Catarina",1997,"DTP",83.4,"UF"
" SANTA CATARINA"," Santa Catarina",1997,"Sarampo",107.62,"UF"
" SANTA CATARINA"," Santa Catarina",1997,"Haemophilus influenzae b",0.16,"UF"
" SANTA CATARINA"," Santa Catarina",1997,"Ignorado",118.19,"UF"
" SANTA CATARINA"," Santa Catarina",1997,"Total",73.29,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1997,"BCG",106.21,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1997,"Hepatite B",0.1,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1997,"Poliomielite",91.24,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1997,"Febre Amarela",0.02,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1997,"DTP",90.72,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1997,"Sarampo",97.15,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1997,"Haemophilus influenzae b",0,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1997,"Ignorado",100.08,"UF"
" RIO GRANDE DO SUL"," Rio Grande do Sul",1997,"Total",65.07,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1997,"BCG",120.67,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1997,"Hepatite B",0.16,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1997,"Poliomielite",80.17,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1997,"Febre Amarela",51.61,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1997,"DTP",79.41,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1997,"Sarampo",83.04,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1997,"Haemophilus influenzae b",0,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1997,"Ignorado",110.25,"UF"
" MATO GROSSO DO SUL"," Mato Grosso do Sul",1997,"Total",70.62,"UF"
" MATO GROSSO"," Mato Grosso",1997,"BCG",119.89,"UF"
" MATO GROSSO"," Mato Grosso",1997,"Hepatite B",0.34,"UF"
" MATO GROSSO"," Mato Grosso",1997,"Poliomielite",104.25,"UF"
" MATO GROSSO"," Mato Grosso",1997,"Febre Amarela",29.89,"UF"
" MATO GROSSO"," Mato Grosso",1997,"DTP",91.6,"UF"
" MATO GROSSO"," Mato Grosso",1997,"Sarampo",103.39,"UF"
" MATO GROSSO"," Mato Grosso",1997,"Haemophilus influenzae b",0,"UF"
" MATO GROSSO"," Mato Grosso",1997,"Ignorado",109.3,"UF"
" MATO GROSSO"," Mato Grosso",1997,"Total",74.22,"UF"
" GOIAS"," Goiás",1997,"BCG",108.98,"UF"
" GOIAS"," Goiás",1997,"Hepatite B",1.2,"UF"
" GOIAS"," Goiás",1997,"Poliomielite",68.33,"UF"
" GOIAS"," Goiás",1997,"Febre Amarela",31.83,"UF"
" GOIAS"," Goiás",1997,"DTP",61.32,"UF"
" GOIAS"," Goiás",1997,"Sarampo",113.82,"UF"
" GOIAS"," Goiás",1997,"Haemophilus influenzae b",0,"UF"
" GOIAS"," Goiás",1997,"Ignorado",122.56,"UF"
" GOIAS"," Goiás",1997,"Total",70.07,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1997,"BCG",146.75,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1997,"Hepatite B",32.44,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1997,"Poliomielite",107.5,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1997,"Febre Amarela",4.02,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1997,"DTP",104.94,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1997,"Sarampo",0.42,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1997,"Haemophilus influenzae b",0,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1997,"Ignorado",90.72,"UF"
" DISTRITO FEDERAL"," Distrito Federal",1997,"Total",64.17,"UF"
" AMAZONAS"," Amazonas",1998,"BCG",108.68,"UF"
" AMAZONAS"," Amazonas",1998,"Hepatite B",21.17,"UF"
" AMAZONAS"," Amazonas",1998,"Poliomielite",86.73,"UF"
" AMAZONAS"," Amazonas",1998,"Febre Amarela",108.21,"UF"
" AMAZONAS"," Amazonas",1998,"DTP",65.4,"UF"
" AMAZONAS"," Amazonas",1998,"Sarampo",72.42,"UF"
" AMAZONAS"," Amazonas",1998,"Haemophilus influenzae b",0,"UF"
" AMAZONAS"," Amazonas",1998,"Ignorado",86.47,"UF"
" AMAZONAS"," Amazonas",1998,"Total",70.62,"UF"
" RORAIMA"," Roraima",1998,"BCG",122.06,"UF"
" RORAIMA"," Roraima",1998,"Hepatite B",74.29,"UF"
" RORAIMA"," Roraima",1998,"Poliomielite",103.03,"UF"
" RORAIMA"," Roraima",1998,"Febre Amarela",112.89,"UF"
" RORAIMA"," Roraima",1998,"DTP",94.96,"UF"
" RORAIMA"," Roraima",1998,"Sarampo",89.5,"UF"
" RORAIMA"," Roraima",1998,"Haemophilus influenzae b",0,"UF"
" RORAIMA"," Roraima",1998,"Ignorado",140.18,"UF"
" RORAIMA"," Roraima",1998,"Total",97.45,"UF"
" PARA"," Pará",1998,"BCG",85.43,"UF"
" PARA"," Pará",1998,"Hepatite B",10.52,"UF"
" PARA"," Pará",1998,"Poliomielite",83.76,"UF"
" PARA"," Pará",1998,"Febre Amarela",80.62,"UF"
" PARA"," Pará",1998,"DTP",60.82,"UF"
" PARA"," Pará",1998,"Sarampo",61,"UF"
" PARA"," Pará",1998,"Haemophilus influenzae b",0,"UF"
" PARA"," Pará",1998,"Ignorado",112.47,"UF"
" PARA"," Pará",1998,"Total",67.46,"UF"
" AMAPA"," Amapá",1998,"BCG",104.39,"UF"
" AMAPA"," Amapá",1998,"Hepatite B",34.62,"UF"
" AMAPA"," Amapá",1998,"Poliomielite",76.07,"UF"
" AMAPA"," Amapá",1998,"Febre Amarela",93.36,"UF"
" AMAPA"," Amapá",1998,"DTP",77.63,"UF"
" AMAPA"," Amapá",1998,"Sarampo",80.61,"UF"
" AMAPA"," Amapá",1998,"Haemophilus influenzae b",0,"UF"
" AMAPA"," Amapá",1998,"Ignorado",98.63,"UF"
